text,label
"Wenn Video mit Zustimmung des Rechteinhabers hochgeladen wurden, ist Framing erlaubt",0
"Weißes Haus reagiert auf Online-Petition, mehr als 167",2
One und der Nachfolger Orange verschwanden – Beim ehemaligen Staatsbetrieb Telekom Austria hat mittlerweile der mexikanische Milliardär Carlos Slim das Sagen,0
"Deutscher Außenminister sieht ""Sieg der Diplomatie"" –  Kanzlerin Merkel mahnt zu rascher Umsetzung",2
Verdächtiger stellte am Samstag Attentat nach,2
"Kriegswerkzeug, Energielieferant, Krebsbehandlung: In keine andere Technik sind so ambivalente Erwartungen gesetzt worden wie in die Atomenergie",7
Wien – Werner Faymann ist Geschichte,5
Test ergab: Angaben über Reststückzahlen stimmen nicht – Abmahnung für Zalando,0
"Welche Bücher befinden sich aktuell auf Ihrer Leseliste? Wo lesen Sie gerne, und wem folgen Sie bei Buchempfehlungen?",8
"Skrupellose Abzock-Praktiken stehen immer mehr unter Kritik, etwa das automatische Anklicken von Abonnements",0
Elektroden ermitteln Fingerposition auf Handrücken – soll Bedienung vereinfachen,0
Noch zahlreiche Hürden – Dilma Rousseff seit langem unter Druck,2
Finanzielle Turbulenzen hatten den Nokia-Nachfolger durcheinandergewirbelt,0
'Wegen Gehirnerschütterung und Folgen auf Schadenersatz in unbekannter Höhe,4
Bewohner der Region beteten für fast 19,1
"Eine Studie im Auftrag des Familienministeriums zeigt, dass Partnerschaftlichkeit für Österreicher wichtig ist",5
"Lederer warnte: ""WAC wurde bisher unter Wert geschlagen"" – Kärntner auswärts 15 Spiele sieglos – P",4
Reaktion auf Urteil gegen Verfolgen von Surfverhalten,0
Vizepräsidentin der EU-Kommission fordert mehr Teamarbeit und kritisiert Finanzminister der EU,2
Was bringt der Handelspakt? EU-Chefverhandler Ignacio Garcia Bercero gibt Antworten,3
Wirtschaftliche Auswirkungen des Konflikts auch bei Nachbarn enorm,2
Der erste Teil des EU-Markenrechtspakets ist seit kurzem in Kraft,3
Interpol-Generalsekretär: Insgesamt 25,2
"Die ÖVP erhöht den Druck auf die SPÖ: Sozialleistungen für Ausländer, ob Mindestsicherung oder Familienbeihilfe, müssten gekürzt werden",5
Weitere Verbesserungen am App Launcher samt Queransicht für Smartphones – Neue Einstellungsmöglichkeiten,0
Renée und Ana wünschen sich Nachwuchs,5
Golden State gewinnt erstes Finalspiel gegen Cleveland mit 108:100 und legt in der Serie einmal vor,4
In der tropischen Landwirtschaft sind Fledermäuse bei der Schädlingsbekämpfung mitunter sogar effektiver als Vögel,7
Linker Rapper Fyssas von Goldene-Morgenröte-Sympathisant erstochen,2
Ähnliche Zahlen auch 2016 erwartet – Bisher kamen 521,1
Gelder fehlten und Unterstützer waren enttäuscht,2
In der Nacht auf Dienstag hat es geklappt: Sentinel-1B hob vom Weltraumbahnhof Kourou ab,7
'Die Arbeitslosigkeit unter Menschen mit Handicaps ist explodiert,3
Ehemaliger Vorstandsvorsitzender sagte zur Zahlung der Telekom an Mensdorff-Pouilly aus,5
Derzeit keine Pläne zur Erschließung neuer Märkte,0
"Für die Republikaner steigt nun Jeb Bush in den Ring, Ex-Gouverneur von Florida und Bruder von Ex-Präsident George W",2
Maskierte stürmten Zeltlager - Mehrere Regierungskritiker festgenommen,2
Täter erbeuten über elf Millionen Euro aus 1,0
US-Technologieriesen horten insgesamt eine halbe Billion Dollar und stecken sie in Anleihen,3
Lizenztransfer für Pferdewetten an Lotterie- und Sportwetten-Monopolisten,3
Auch Beschränkungen für Patentanwälte und Tierärzte in Mahnbrief beanstandet,3
Rainer Seele wagt neuen Anlauf für Deal mit Gazprom,3
Christian Kern hat am Dienstag erste Einblicke in seine Kanzlerschaft gegeben,5
"Vermögen der Wikimedia-Stiftung wächst von Jahr zu Jahr, Community fühlt sich ignoriert",0
Extrmisten erbeuteten Waffen und Fahrzeuge,2
"Texte durch Roboter-Journalisten automatisch generiert – Je mehr Rohdaten, desto besser",0
Der Videostreaming-Dienst verfehlte eigene Prognose bei Kundenzuwächsen deutlich,0
"Vielseitiger Tiroler war als Journalist, Spielervermittler und mehr als 30 Jahre als Scout tätig",4
"Die Innenministerin ""möchte dir zuschauen"", sagt der kreativ platzierte Banner – Ministerium fordert Entfernung",0
"Zu seinem Werk ist noch nicht das letzte Wort gesagt, die letzte Analyse nicht geschrieben worden",8
"Kanzler Faymann will mit Ungarns Premier Klartext reden, Vizekanzler Mitterlehner fand deutliche Worte zur ""Panikmache"" der FPÖ",5
2:1-Sieg gegen Paderborn – Löwen mit 14 Punkten nur Vorletzter,4
Auch zweites Opfer eines Messerangriffs vom Dienstag ist über 80 Jahre alt,2
Team von Zoran Barisic fightet sich nach einem Rückstand gegen Viktoria Pilsen zurück und gewinnt auch seine dritte Partie in der Europa League,4
'Menschen & Mächte: Der 1,6
"Warum die US-Republikaner nach rechts gerückt sind und welche Parallelen es zu Europa gibt, erklärt Politologe Cas Mudde",2
Ohne einen Screenshot oder ein Gameplay-Video gezeigt zu haben,0
"Hofer bringt eigenes Telefon und Google stellt ""Cardboard Plastic"" und ""Mic Drop"" für Gmail vor",0
"Vor seinem Untergang befand sich das Schiff des britischen Entdeckers bereits in seiner zweiten Karriere als ""Lord Sandwich 2""",7
"Der ""Speaker"" ist protokollarisch nach Präsident und Vizepräsident die Nummer drei im Staat",2
"""Phosphor mit gelblicher Färbung""",2
"Polizeipräsident: Einsatz von Gewalt war notwendig, Flüchtlinge hätten mit Gesten provoziert",1
Als Gegenleistung Freilassung von verschleppten tunesischen Konsulatsmitarbeitern erwartet,2
'Glatter 128:103-Erfolg der Warriors gegen die Phoenix Suns,4
Laut Sprecher der Schwedischen Akademie,8
Den heimischen Kapitalmarkt sieht Finanzminister Hans Jörg Schelling zwar als stabil an,3
Im Vergleich zum Vorjahr wurden dreimal so viele Anträge gestellt,1
Seit Oktober sind 3,5
"Bis zu 1,116 Millionen sahen am Freitag im ORF den traditionellen Klassik-Auftakt – Weiniger Zuseher als im Vorjahr",6
"Während bei der AUA-Mutter wieder gestreikt wird, geht die Lufthansa-Antwort auf Ryanair und Co, Eurowings an der Start",3
"Brief von BP, Total, Shell, Statoil, BG Group und Eni unterzeichnet",3
Die von China angestoßene Entwicklungsbank für Asien soll bereits Mitte Jänner starten,3
"'Kaum war die Pressekonferenz in Wien zu Ende, da brachen auf den  iranischen Straßen schon frenetische Hupkonzerte aus",2
Die Finanzmärkte halten einen Zinsschritt im nächsten Monat jedoch für wenig wahrscheinlich,3
EU-Richtlinie steht nationaler österreichischer Regelung nicht entgegen,5
"'Geliebt, gehasst, besungen und beschimpft: Wer die Schönheiten Salzburgs entdecken will, muss den Festspielbezirk verlassen",8
"Johannes Newrkla, Franz Merlicek, Lukas Grossebner und Peter Mayer sind Gesellschafter",6
'Die US-amerikanische Musikerin und Autorin musste innerhalb zweier Jahre mehrere schmerzhafte Verluste hinnehmen,8
Ausschreibung in den nächsten Wochen – Auftragsvolumen 570 Millionen Euro,3
Zeitungen: USB-Stick mit Kontakten zu Terrorverdächtigen wurde zudem nicht untersucht,2
"Das Theater Dschungel Wien führt – mit starker Fee – zu ""Peter Pan"" ins Nimmerland",8
Die ständige Verfügbarkeit durch Smartphones sowie All-in-Verträge haben laut AK für die Arbeitnehmer durchaus unerfreuliche Folgen,3
Eine ganze Myriade an Szenarien könnte den Staat in die Bredouille bringen,7
Kosmetische Chirurgie und Countrymusic: Niemand überzeugt in beidem so wie Dolly Parton,8
Fragwürdiger Beitrag auf Website sorgt für Aufregung in sozialen Netzwerken,5
"Innenministerin Mikl-Leitner sagte bei der Demo Unterstützung zu, Donaustadts Bezirkschef Nevrivy war ebenfalls unter den Rednern",1
"Österreichs Fußballerinnen haben gute Chancen, sich erstmals für die EM zu qualifizieren",4
"PiS: ""Unsere Unterstützung ist nicht bedingungslos""",2
Regulierung nach Zwischenfall an Amtssitz von Regierungschef Abe,0
"Team von Rupert Marko trifft bei Endrunde auf Gastgeber Deutschland, Italien und Portugal",4
"Zwei Jahre teilbedingt für Manager, der im Auftrag eines Geschäftspartners gehandelt haben will – Jurist mit Pistole bedroht",1
"Aufregung um vemeintliche Möglichkeit, Passwörter und PINs zu ändern – eine Spurensuche",0
Welche Nationen dürfen warum bei den Untersuchungen helfen,2
"28 Tote und dutzende Verletzte nach Anschlag auf Militärkonvoi in Ankara, sechs Tote bei weiterem Anschlag in der Südosttürkei",2
"Steirischer Herbst: Das Theater im Bahnhof bringt ""Black Moonshine"" zur Uraufführung",8
"1801 – Der französisch-österreichische Friedensvertrag von Luneville leitet das Ende des Heiligen Römischen Reiches ein, das – wie schon 1797 vereinbart – das gesamte linke Rheinufer an Frankreich abtreten muss",7
"""Man stellt mich und Michel Platini als Lügner hin""",4
Propagandabild zeigt Deutsches Kanzleramt in Flammen – Auch Flughafen Köln-Bonn in Drohvideo zu sehen,2
"""Österreicher wählen eben so, wie sie es vom Schnitzel kennen: möglichst flach und schön braun"": Tiroler Student zeigte ZDF-Sendung an",6
"Einkaufsgemeinschaft investiert 1,8 Millionen Euro pro Jahr beim Rekordmeister – Gegen die Firma wird wegen Verdachts auf Pyramidenspiel ermittelt",4
Französisches Start-up digitalisiert bedrohte Monumente,0
"In den 80ern lieferten sie kämpferische Gassenhauer, am Montag gastieren sie in Wien",8
Junge Erwachsene rutschen seltener in problematischen Drogengebrauch,1
Niederösterreich schließt sich Bedenken der Wirtschaft an und erklärt Debatte für beendet,3
"Anonymer Anrufer drohte mit Sprengkörper – 200 Gäste mussten Disco vorübergehend verlassen, Polizei gab schließlich Entwarnung",1
Anfällige RC4-Verschlüsselung per HTTPS wird nun nicht mehr unterstützt,0
"Macri: ""Es wird uns besser gehen"" – Unterstützung für KMU angekündigt",2
Feuer und Verkehrsunfall mit einer verletzten Person auf der Donauuferautobahn,1
"Nutzer sollen mit Pause in wenigen Minuten Stress abbauen, versprechen die Entwickler",0
"Der 73-Jährige Eigentümer bezeichnete sich als ""leidenschaftlichen Waffensammler""",1
Weltweit 41 Millionen Mal verkauft,3
Nächste große Release für August geplant – Neue Möglichkeiten für Watchfaces,0
In Krems verlässt man auch am zweiten Wochenende nur selten die üblichen Schaltkreise,8
Ungarn baut Stacheldrahtzaun an slowensicher Grenze wieder ab – Erneut tausende Übertritte an kroatisch-ungarischer Grenze,1
Außenminister warnt vor Verlust von Arbeitsplätzen,3
"Costa Rica war Vorreiter bei Strom aus Sonne, Wind und Wasser in Zentralamerika, Honduras, Nicaragua und andere Länder folgten",3
"Premier Davutoglu möchte ""von Angesicht zu Angesicht reden""",2
Geschoß stammt laut Armee aus dem von der Hamas beherrschten Küstenstreifen – Keine Berichte über Verletzte,2
"Gabriele Faber-Wiener, neue Vorsitzende des PR-Ethikrats, will Verstöße von Unternehmen und Medien künftig nicht nur auf-, sondern auch anzeigen",6
Gespräche in Wien vor der Deadline am 7,2
Wie gefällt Ihnen das Spiel? Geben Sie Ihre Wertung ab und sagen Sie uns Ihre Meinung!,0
"Uni Wien, Medizin-Uni Wien und Akademie der Wissenschaften erarbeiten Strategie",7
Ex-Leibwächter und enger Vertrauter des russischen Präsidenten soll für Ordnung im Land sorgen,2
Bis 2018 sollen 900 Mio,0
"Ein Attentäter wohnte in dem Brüsseler Problembezirk, auch der potenzielle Drahtzieher soll von dort stammen",2
Sonderberichterstatter kritisiert Kultur der Straflosigkeit,2
Innenministerin fordert in Spielfeld besseren Schutz der EU-Außengrenzen – Bis zu 10,1
Deutschland will gesetzlich gegen sexistische Reklame vorgehen – Werberat: Gesetz schafft Ablehnung und Verweigerung,6
"Zeugen hatten Beamte alarmiert, nachdem sie Auseinandersetzung zwischen 27-Jährigem und seiner Partnerin beobachteten",1
'Obwohl etliche Umwelt- und Sozialauflagen noch nicht erfüllt wurden,1
Simon Schwaighofer gründet die Agentur New Vienna,6
Aktie stieg nach Ankündigung um rund acht Prozent,0
Nahe Bordeaux stieß mit Seniorengruppe besetzer Bus mit Lkw zusammen und fing Feuer – Mehrere Verletzte,1
Betrüger wollen damit Nutzerdaten sammeln – nicht erste falsche Todesmeldung zu diesem Zweck,0
Prüfung durch Kartellgericht könnte fünf Monate dauern,3
Der Volkswagen-Konzern trotzt der Abgasaffäre und ist nun der weltgrößte Autohersteller – vor allem dank China,3
"Sprachförderung im Kindergarten wird vom Bund künftig stärker gefördert, kündigte Integrationsminister Sebastian Kurz (ÖVP) in Vorarlberg an",5
"Gunners wirken nach Horrorwochen ""wie ein kleines Team"" – Wenger bezeichnet Kritik an Mannschaft als ""Farce""",4
Wolfgang Brandstetter will  Telefon- und SMS-Überwachung,0
"Microsoft ändert Popup, Klick auf ""X"" verhindert Aktualisierung nicht mehr – Drittsoftware schafft Abhilfe",0
Erlag 45-jährig den Folgen eines Hirnschlags,8
SKN-Verteidiger soll Liefering-Spieler beleidigt haben – Salzburger Klub zu Stellungnahme aufgefordert,4
Das Bund-Länder-Papier lässt viele Fragen bewusst offen,5
Zuletzt befeuerte der Entertainer selbst Spekulationen über einen Senderwechsel – und relativierte umgehend,6
Erster ÖSV-Saisonsieg – Vier Österreicher in den Top Ten – Deutscher Frenzel vorzeitig zum vierten Mal Gesamtsieger,4
Die Mitarbeiter der vor der Pleite stehenden AGO arbeiten für den Krankenanstaltenverbund und fürs AKH in Wien,3
Das leistungsstärkere Modell Xperia X Performance kommt auch nach Österreich,0
"Drehkreuze, Personen- und Gepäckkontrollstellen noch ausständig – Noch Gespräche mit Zaungegnern",1
CNN: 50 Tonnen Munition aus Flugzeugen abgeworfen,2
550,3
"Das Direktorium ist einstimmig für den Verbleib in London, die Investitionsstrategie für China und Südostasien bleibt aber aktuell",3
WKStA prüft anonyme Anzeige – Verdacht auf Anfütterung – Scheider (FPÖ) weist Vorwürfe zurück,5
Tier war leicht verletzt – Von Feuerwehr in Tierheim gebracht,1
"""Meisterspion"" plauderte 1981 vor DDR-Staatssicherheit über seine Spionagetätigkeit für die Sowjetunion in London",7
Bis Jahresende bis zu 1000 Menschen aus dem Nordirak erwartet,2
Die Bürger protestieren gegen die Verstaatlichung von Land,2
Österreichische Delegationsreise nach Tschechien soll wissenschaftliche Kooperationen anregen,7
"Handelsgericht Wien entscheidet erstinstanzlich, dass Amazon kein Geld an Verwerter überweisen muss – Berufung läuft",0
'Metamaterial ändert je nach Temperatur seine magnetischen Eigenschaften,7
Bis zu 124 Mädchen mussten im Krankenhaus behandelt werden,2
Ausschreibungen werden von der FFG abgewickelt,7
Chinesische Online-Handelsplattform kauft 112 Jahre altes Zeitungshaus,6
"In anderen Bereichen zeigt man sich zufrieden, auch wenn die SPÖ nur zu kleineren Konzessionen bereit war",3
"'Der Anwalt Abdel Hafez al-Ghoga, Politiker der Revolution 2011, ist vom Erfolg des politischen Abkommens überzeugt",2
"Pressesprecher verbreitet Bild, das Hundstorfer, Khol, Van der Bellen, Griss und Lugner mit Rollatoren zeigt",5
Soll Dokumente an ausländische Geheimdienste weitergegeben haben,0
"Blizzards Game brilliert mit Innovation, großem Umfang und Detailverliebtheit",0
"Budapest verschärfte Asylgesetz, auch um Zaun zu Serbien errichten zu können",2
"Vorsitzender Wendt warnt in Krise vor ""sozialen Unruhen""",1
Auch neue Xeon-CPU mit Fokus auf Grafik und Video – Chipriese rüstet sich für 5G und IoT,0
Über die Börse können sich Unternehmen fürs Erste kein Geld mehr holen,3
"Autoabgase, Abfallverbrennungen und ineffiziente Öfen werden als Gründe angeführt",1
Staatsanwaltschaft in Brüssel fordert 18 Monate Haft,1
Für das eigene Pixel-Team – Fokus auf Bereich Multimedia,0
ultimediale Nachrichten verdrängen SMS immer mehr,0
"Die SPÖ dominierte die Gemeinderatswahl, doch es finden sich Ausreißer",5
Altstar verlängert Vertrag bei Florida Panthers um ein weiteres Jahr,4
"Jeder zweite Lehrling ist laut einer Studie der Meinung, dass ihm im Alltag weit weniger Respekt entgegengebracht wird als Maturanten und Akademikern",5
App erlaubt es Identität oder ihre geographische Herkunft einfach zu verschleiern,0
Zuvor hatte sich auch das Verfassungsgericht in die Konfliktlösung eingeschaltet,2
"Laut der ""Sunday Times"" plant der britische Premier Luftangriffe gegen Jihadisten der IS – Er soll sich zudem bereit dazu erklären, 15",2
Rechtsextremer Attentäter wehrt sich gegen Isolationshaft,2
Medienkunst-Preis ging an UBERMORGEN – lizvlx und Hans Bernhard,8
Erstes Projekt in Favoriten mit 120 Einheiten geplant,1
Deutscher Champion muss im Estadio Vicente Calderon eine 0:1-Niederlage hinnehmen,4
"Schuldenmoratorium ""zweckentfremdet"", Ausblick für Finanzplatz mittelfristig optimistisch",3
Malaysischer Premierminister bestätigt Herkunft in Fernsehansprache,1
Nach Protesten wegen chaotischer Zustände,2
Beamte rechnen derzeit an den verschiedenen Varianten,5
Italienischer Regierungschef kündigt Investition von 150 Millionen Euro pro Jahr an,7
Zur Aufarbeitung von UCK-Gräueltaten an Serben – Sondergericht könnte auch Außenminister Thaci in Bedrängnis bringen,2
'Sein Team feierte von 1976 bis 1996 neun GP-Siege,4
"Aufwachsen in Armut raubt Zukunftschancen, Bevölkerung ist sich der negativen Auswirkungen bewusst",1
"Beim Finale im Nationalsport, in dem fast alles erlaubt ist, gerät ganz Irland aus dem Häuschen",4
