text,label
Google hat auf der I/O drei neue Kommunikations-Apps vorgestellt,0
'Zweitschlechtester Wert seit Messung 1974,6
"In 2,5-Zoll-Größe – Ab Ende Juli um 870 Euro erhältlich",0
Landesgesetze schränken Veranstalter in ihrer wirtschaftlichen Gestaltungsfreiheit ein,3
Hands-on-Einführung in das Rezensionswesen bei Amazon,3
Amnesty International warnt vor humanitärer Katastrophe für Flüchtlinge,1
FPÖ fordert erneut Neuwahlen,5
Parteitag am 4,5
Neue Veröffentlichung des österreichischen Mathematikers Rudolf Taschner,7
NHL-Titelverteidiger Chicago setzt Erfolgslauf in Toronto fort,4
Lady Gaga sang die US-Nationalhymne,8
Offenbar am Rande von Wiener Atomtreffen Gefangenenaustausch vereinbart,2
"'Die Entwicklung seiner Partei schmerze ihn, sagt Hannes Androsch",5
Neue Erkenntnisse der Fettseinsforschung,8
Christiane Spiel ist positiv überrascht von der Bildungsreform,5
"Wien müsse entlastet werden, sagt Landesparteichefin Meinl-Reisinger",5
"Kameras des Überwachungssystems zertrümmert, danach freiwillig gestellt",5
Aleksandar Dragovic wird bei europäischen Topvereinen hoch gehandelt,4
Für 500 Flüchtlinge aus Österreich werden in der 5,1
Die Juristin Iris Murer untersucht rechtliche Rahmenbedingungen von Prostitution,7
Analyst erwartet Veröffentlichung noch in der ersten Jahreshälfte 2016,0
60,2
Korruptionsvorwürfe gegen Syriza kurz vor der Parlamentswahl,2
Nach Feststellungsklage über Vordienstzeiten,6
Reisetasche auf Anordnung des Zugbegleiters in nicht einsehbarem Gepäckregal deponiert,1
"'An Volksschulen um 15 Prozent, an Haupt- bzw",5
Mitarbeiter der Tageszeitung hätten sich nicht an die Hausordnung gehalten,6
Rechtliche Rahmenbedingungen sollen rasch geklärt werden,5
"""Loser"" kritisieren Diskriminierung ""ungeliebter Männer""",1
'Der 86-Jährige starb nach langer Krankheit,8
Schweizer Ägyptologe folgt auf deutschen Philosophen Jürgen Mittelstraß,5
Staatspreis für Umwelt- und Energietechnologie für neues Fischleiter-System und Plus-Energie-Gebäude,7
Neue Tastatur verspricht mehr Übersicht beim Spielen und hohe Belastbarkeit,0
Salzburger kann großen Schritt Richtung fünften Gesamtweltcup-Sieg machen,4
Vertrag von Wolfgang Eder wird verlängert,3
Rund 60,5
Browerserwerkzeug für Chrome ermöglicht Festlegung von fixem Ablaufdatum,0
Außenminister Lawrow bestätigt Transporte und kündigt weitere Maßnahmen an,2
Kritiker werfen dem Facebook-Gründer fehlende historische Sensibilität vor,0
Abermals kann ein gesperrtes iPhone oder iPad ausgetrickst werden,0
Online und weiterhin bei Verkaufsstellen erhältlich,0
Plädoyer für Namenseinschübe,8
Ex-Verfassungsgerichtspräsident: Beschränkung von Cash-Zahlungen ist verfassungswidrig,3
"""Post Cloud Enterprise"" soll Klein- und Mittelbetrieben Personaleinsparungen ermöglichen",0
Juristen üben Kritik am Umgang mit Schlepperei,5
Windows-Fassung erscheint Ende Jänner mit neuen Features,0
'Romano Prodi warnt vor politischer Lähmung der EU,2
Ubuntu wechselt auf die GNOME-Softwarezentrale – Derivate mit neuen Installationsmedien,0
M,8
'Im Istanbuler Händlerviertel ist die Stimmung am Boden,3
Telefongespräch Tsipras-Juncker am Samstagabend angedacht,3
Klarer Final-Triumph über Klosterneuburg sichert den Titel,4
Bringt zahlreiche neue Funktionen und Optimierungen mit sich,0
Noch keine Informationen über Verletzte,1
Tschechisches Staatsoberhaupt sorgt erneut mit flüchtlingsfeindlichen Aussagen für Aufregung,2
Übergangsregierung soll vorzeitige Parlamentswahlen vorbereiten,2
"'Atomphysik, Diplomatie und Monty Python",2
Nachrichtenagentur berichtet von mehreren gesprengten Strommasten,2
Bank soll Mitarbeiter gezielt auf Zeugenaussagen vorbereiten,3
"'Rebecca Nelsen und Rodney Gilfry über die Volksopernpremiere von ""Kismet""",8
Auszeichnung geht heuer an Flüchtlingshelfer,1
Ashleymadison,0
Franzose war Fünfter der Olympischen Spiele 2012,4
"Ein internationales Forscherteam untersucht, welche Gene die Venusfliegenfalle karnivor machen",7
Nach mehreren Gerichtsprozessen musste der identifizierte Urheber des Postings zurücktreten,0
"Dass Katzen einzelgängerisch sind, ist bekannt",7
Vorfälle bei australischer Immobilienfirma landeten vor Arbeitsgericht,0
'Vorbereitungen für Russland-Spiel starten Dienstag in Stegersbach,4
Psychologische Aufarbeitung der Übergriffe in der betroffenen Schule,1
'Kairo ist für den Fahrdienst Uber ein rasant wachsender Markt,1
Der Unmut in der SPÖ über den Parteichef wächst,5
Branche sucht Lösungen für Probleme,0
Prozess gegen 50-Jährigen in Graz untersucht Verbindungen zu IS-Kämpfern,1
'Vorarlberg sucht Wohnraum für Asylwerber,1
Teenager ermorden Dutzende Regierungssoldaten,2
Chelsea verzichtet auf Kaufoption,4
Gesamtmittel von 27 Mio,7
Wahlkommission gibt Sitzverteilung erst am Dienstag bekannt,2
'Neuer Grundrechtsagenturchef O''Flaherty kündigt monatliche Berichte an,1
Afghanischer Geheimdienst lieferte Informationen für US-Luftangriff,2
Weiterer Kanadier in den Händen der philippinischen Gruppe,2
Unabhängige Kandidaten nahm Unterstützungserklärungen in Graz entgegen,5
Zweitägige Konferenz mit zahlreichen Akteuren in Lyon,1
Komplettes U-Bahn-Netz bleibt geschlossen,1
Entwickler veröffentlichen aktualisierten Desktop-Client mit neuen Funktionen,0
Zwei Jahre Bewährung für Kivimaki bei 50,0
Cleveland untermauert Ost-Spitzenposition gegen Chicago – Aktivität am Transferschlusstag,4
Freund stürzte aus unbekanntem Grund ins Gleisbett,1
DFB-Sportgericht bestraft Bayer-Coach wegen unsportlichen Verhaltens – Geldstrafe für Völler,4
Bürgerlicher Poier statt Sozialdemokraten Sundl,6
Nachschub für Kampf um Aleppo womöglich aber nicht ausreichend,2
Vereinbarung für Flüchtlinge in Deutschland gefordert,1
18 Fälle betroffen,0
Fünf Millionen arbeitslos,3
Die drei neuen Produkte warten auf Kickstarter,0
"Veränderungen bei Verbreitung, Wanderrouten, Blüte- und Brutzeiten zu beobachten",7
Zwei alkoholisierte 18-jährige gingen in Wohnung einer Freundin aufeinander los,1
Beide Konfliktparteien melden keine gravierenden Verstöße,2
Präsident lehnte letztes Gnadengesuch ab – Angst vor neuen Unruhen,2
Roaming-Kosten sollen im Juni 2017 endgültig fallen,0
"Fehlbetrag von 50,1 Milliarden Franken im Halbjahr –",3
Großfahndung nach mehreren Angriffen auf Israelis,2
Für umgerechnet rund 150 Millionen Euro,0
Das Bildungsministerium braucht dringend mehr Geld,5
Bewertungs-Portal leidet wegen höherer Steuerzahlungen,0
"Bisher meist Sicherheitsforscher, die ihr Können demonstrieren",0
Schelling: EU-Projekt gegen Mehrwertsteuersünder,3
Eine neue Untersuchung entlarvt Manipulationen der Autobauer,3
Titelverteidiger feiert 13,4
Am 1,7
Ergebnis eines Gipfels in Brüssel: Unterkünfte für 100,1
Vermutlich bei Unfall in Munitionsfabrik,2
Salzburger in Astana in erster Runde ausgeschieden,4
Dokumentarfilmer fand Aufnahmen bei Recherche – Veröffentlichung am 6,8
Dokumente zu 40 Jahre zurückliegendem Fall veröffentlicht,1
Jung von Matt\Donau konzeptionierte TV-Spot für das Autoportal,6
"Sonnenschein am Freitag, Schnee und Regen am Wochenende",1
Die ÖVP gab dem Altkanzler eine fürstliche Geburtstagsfeier,5
"""Wir haben jede Partei eingeladen, zehn Anhänger mitzubringen",6
Schroffes Terrain ohne größere Reifenschäden überquert,7
Die Nerven habe er nicht verloren,5
Securitys patrouillieren rund um die Linie U6,1
Umweltsteuern bleiben als Werkzeug im Kampf gegen den Klimawandel ungenutzt,3
Verzögerte Finanzierung soll zu zahlreichen Entlassungen geführt haben,0
Erst 11,1
Volksmusiker unterstützt die Grünen im Wahlkampf in Oberösterreich,5
Die Wiener Volkspartei liegt am Boden,5
Konvoi wurde die Durchfahrt verwehrt,2
Sportminister kritisierte Lehrer der verschütteten Schülergruppe,1
Bereitstellung von 40 Sozialarbeitern für Konfliktzonen in Traiskirchen gefordert,1
Postapokalyptisches Rollenspiel wird auch um weitere Elemente der Sci-Fi-Saga angereichert,0
Abschied vom Leben als Mann mit Fotostrecke in einem Hochglanzmagazin,6
Beim Entfernen des Pickerls hätten sich Betroffene schwer verletzen können,5
"""Absolut der Beste, was Qualität und Prestige betrifft""",2
Geteilte Expertenmeinungen zum Informationswert der Staatsangehörigkeit eines Vergewaltigers,6
Radikalislamische Al-Shabaab-Miliz bekennt sich zu Anschlag,2
Enthüllte am Sonntag zum 32,0
Gold und Silber für Österreichs Eisstockschützen,4
Sommerschule Alpbach und Forschungsförderung für Weltraumforschung,7
Das Spin-off der US-Sitcom startet am Freitag mit 13 Folgen,6
"FPÖ und Grüne drohen, das Höchstgericht zum Staatsschutz anzurufen",5
Fehlgeschlagene Aktualisierungen durch Zertifikatsprobleme –  SSL-Verbindung nicht vertrauenswürdig,0
Redakteure stimmten für Christa Hofmann,6
"Gesamtschülerzahl weiter rückläufig, an Volksschulen aber wieder leicht steigend",5
Stammen aus 20 verschiedenen Ländern,2
'Obduktionsbericht dokumentiert gravierenden Fehler,1
"Entwicklerkonferenz ""Build"" markiert eine Zäsur – Linux-Unterstützung statt Windows Phone",0
Agenten-Satire spielte am Startwochenende 30 Millionen Dollar ein,8
Untersuchungsbericht erhebt neue Vorwürfe – Angeblich Mädchen mit Hunden missbraucht,2
"Sprecher Mikl-Leitners ersucht Piratenpartei, Sujet zu entfernen",0
Armee berichtete von Anschlagsversuch am Grenzzaun,2
36-köpfige Gruppe wollte offenbar mit Waffen in Land einreisen,1
Caritas-Präsident: Mehr Geld für Sprachkurse und Ausbildung nötig,1
Bei der Attacke jeweils einen Arm verloren,1
"""After Dark"" erscheint am 24",0
Lektionen aus dem Fall Walter Palmer,8
"Kralinger: ""Wirklichkeitsfremd"" – Presserat soll sich um Wichtigeres kümmern",6
Inszenierte Streitereien dominieren vor den Wahlen am 5,2
"Der nationalkonservative Flügel übernimmt die Partei ""Alternative für Deutschland""",2
Konsumentenschützer ziehen wegen Abgasskandals in den Niederlanden vor Gericht,3
"Das neue Berechtigungsmodell von ""Marshmallow"" bringt signifikante Verbesserungen",0
Norden des umkämpften Jemen von Houthi-Rebellen beherrscht,2
"Volksanwaltschaft prüft, scharfe Kritik der Ärztekammer",5
Spanien steht vor einem Rekordjahr im Sommertourismus,3
ÖVP-Präsidentschaftskandidat für Deckelung,5
"Konrad wird als wilder Mandatar von ÖVP-Klub ""betreut""",5
"""Wir haben große Schwierigkeiten an die Hauptschauplätze heranzukommen""",2
Niedrigzinsen bereiten Österreichern Kopfschmerzen,3
"Sieben Kinder unter den Opfern, 15 Personen gerettet",1
Beschluss soll im Dezember-Landtag erfolgen,5
Stark dezimierte Werkself verhindert weiteren Rückschlag,4
"3:1-Erfolg gegen Bolivien, nun geht es gegen Gastgeber Chile",4
Vertrag des ÖFB-Teamspielers läuft 2017 aus,4
Auf einer Support-Seite wurde ein eigenartiges Fenster-Logo verwendet,0
Tausende Menschen nahmen am späten Nachmittag am Gedenkzug teil,1
"Vier Tote, 2",1
Entwickler-Spielplatz über Kommandokonsole erreichbar – enthält sämtliche Gegenstände des Spiels,0
Der Internethändler beantragt Patent für Einkaufsbestätigung per Selfie,3
Die Statistik Austria prognostiziert ein Wachstum um 60,1
"""Grundlegende Differenzen"" Grund für Entlassung des 51-Jährigen",4
"Schüsse aus fahrendem Auto abgegeben – Polizei: Offenbar ""Milieukriminalität""",1
"Prinz Carl Philip: ""Ein großartiger Tag""",1
'Fotos mit Mitgliedern von schlagender Studentenverbindung aufgetaucht,5
"Wirtschaftskommissar Moscovici spricht nach Ministertreffen von möglicherweise ""entscheidendem Fortschritt""",3
'Uraufführung von Thomas Jonigks Theaterstück nach Stefan Zweig in St,8
Im Vorjahr 249 Millionen Euro für 122,5
"All-Time-High wegen Brüssel-Terrors, ""Dancing Stars"", ""Vorstadtweibern"" und Lugner",6
'Griechenland hat nicht einmal ein Zehntel der vereinbarten Privatisierungen durchgeführt,3
Neue Entwicklungssoftware steht bereits zum Download bereit,0
"Auch Schwachstellen in Internet Explorer, Edge und Office behoben",0
"Weinunternehmer und ""Weinführer"" Gambero Rosso streben an die Börse",3
Pragmatischer Machertyp mit Plan oder Quotenmann mit Boulevard-Hang,5
Wiener Forscherinnen belegen positive Konsequenzen eines freundlichen Umgangs mit Nutztieren,7
Die Mission wäre Deutschlands aktuell größter Auslandseinsatz,2
'Kommende Woche wird die neue Strategie des Konzerns präsentiert,3
"'Forscher berichten, dass die Riffschäden bereits dramatischer sind als angenommen",7
"Bilanz soll am Mittwoch, 17",3
Dave Grohl spielt Konzert in Göteborg mit Gipsbein zu Ende,8
Auch VW-Töchter Audi und Porsche sowie Zulieferer Bosch betroffen,3
Noch immer Rückstau von 10,3
'Hilfsorganisationen müssen die Spenden für Flüchtlingshilfe bekanntgeben,1
Kommunikationschef Ran Baratz beschimpft auch Kerry und Rivlin,2
"Provozierendes Cover der ""New York Daily News"" rund um Waffendebatte",6
345 Einzelpersonen und 4,3
Mischkonzern Damian Wanda übernimmt Hollywood-Studio Legendary,3
Landeshauptleute beschließen mit Doskozil Stopp der Heeresreform,5
"Der Deutsche Sigi Heinrich kritisiert die TV-Übertragungen, Analysen und Experten",4
Sechs Feuerwehrleute wurden bei dem Großbrand im Zentrum Neu-Delhis verletzt,1
"Hypo refundierte 2,3 Milliarden – Peschorn im Ausschuss",3
41,4
"""Warnsignal, Weckruf für Europa"", unkten Kommentatoren in deutschen TV-Sendern",6
Bisher konnten nur Drohnen von der Militärbasis Incirlik starten,2
Einfache Maßnahmen wie Fenstersperren könnten einen Großteil der Unfälle verhindern,1
Martin und Zsolt entdecken den Action-Klassiker im bezaubernden PS4-Reboot neu,0
Staatsanwaltschaft will sich am Dienstag zu Ermittlungsstand äußern,1
Washington will Transgender-Personen an Schulen freie Toilettenwahl geben,2
Zwei Milliarden mehr als bisher akkordiert,2
Treffen mit österreichischem Botschafter gefordert,3
"Asylwerber haben kaum Chancen, Arbeit zu finden",3
"Künftig ist es günstiger, für Auslandstelefonie ausländische SIM-Karten zu benutzen",0
New Yorker mit längster Siegesserie seit 1973,4
Gegenseitige Bedrohungen – Gaspistole soll im Spiel gewesen sein,5
Sicherheitschef von Aden getötet,2
Bei Treffen der Innenminister der sechs einwohnerstärksten EU-Staaten,1
Vorhersage des Higgs-Teilchens bringt dessen Namensgeber einmal mehr Lorbeeren,7
Unternehmen bestreitet Manipulations-Absicht,3
21-Jährige Stabhochspringerin erlitt Bruch der Halswirbelsäule,4
Sieben Delegierte mehr für die Ex-Außenministerin,2
Massenproteste gegen die Politik der nationalkonservativen Regierung am 4,2
Essen – MRT-Scans gelten wegen des geringen Strahlenrisikos als unbedenklich,7
Beeinträchtigungen im Flug- und Fährverkehr erwartet,3
Bericht: Weniger als die Hälfte der nötigen Arbeiter präsent,3
Erstmals seit 16 Jahren – Thiem und Co,4
"Aussteigerprogramm ""Exit B"" für Jugendliche der rechten oder islamistischen Szene",1
Die Bregenzer Festspiele freuen sich über einen Rekordsommer,8
Israels Premier stellt Palästinenserchef keine Vorbedingungen,2
Nach Anleger-Abstimmungen gegen Managervergütungen,3
"'Der Chef der Telekom Austria, Hannes Ametsreiter, verlässt das Unternehmen",3
Eine TV-Serie über den American-Football-Star O,6
'Neue Maßnahme im langjährigen Kampf gegen verbotene Kurden-Partei,2
Hunderte israelische Sicherheitskräfte im Einsatz in Jerusalem,2
Österreich unterlag 1:2 in Wien,4
Am 18,6
Bundesmittel sollen laut Kurz in den kommenden Jahren vervierfacht werden,5
Neues Open-World-Survival-Game verspricht großes Abenteuer alleine und mit Freunden,0
Wienerin seit 2007 bei Goldman Sachs in Frankfurt tätig,3
"""Focus"" deckte den Drahtzieher der einflussreichen Seite auf",0
"""Können wir",6
Britisches Außenministerium empfiehlt umgehende Heimreise,2
Regionalchef einer kriminellen Organisation,2
Gesetz in Vorbereitung,1
Booles mathematische Gesetze sind das Fundament der modernen IT,0
'Trumps Image ist im Keller,2
Zusammenbau von Ikea-Einrichtung erweist sich als gutes Lernspielfeld,0
Am Wochenende startet Noriaki Kasai in seine 27,4
Etliche Institute zur Selbstanzeige aufgerufen,3
Deutscher folgt Sergio Markarian aus Uruguay nach,4
Eine Bürgerinitiative führt den Tierschutz gegen Windpark Schwarzenbach ins Treffen,1
Kritik auch an Finanzierung durch Saudi-Arabien,2
Rektoren bekommen damit 2016 einen neun Präsidenten,5
Madrid möchte eine Trennung nicht zulassen,2
Finanzprüfer sind wesentliches Element der Kontrolle,6
"Hersteller versprechen, Rennsportzirkus aus nächster Nähe erleben zu können",0
Nach Brand eines Wagens in Norwegen,3
Fahrer kämpfen um Einstufung als Angestellte,0
Mercedes-Pilot hat die Hoffnung auf den Weltmeistertitel noch nicht aufgegeben,4
Modell mit Swarovski-Kristallen und monochromem OLED,0
"'Leicesters Titelgewinn ist für Stürmer Vardy ""ein unglaubliches Gefühl""",4
Massiver Unmut in SPÖ wegen Abgabe des Landeshauptmannsessels,5
Teststrecke in Bayern wird mit neuester Technik ausgestattet,0
"Keine Papiere, kein Rückreisezertifikat – einziger Ausweg Grundversorgung",1
Patienten mussten trotz Behandlungsmöglichkeiten in Isolation leben,1
Vorarlberg bekommt seinen ersten Untersuchungsausschuss,5
'Baumwollmagnat wird neuer Präsident im westafrikanischen Land,2
Methan könnte noch bis Ende März ausströmen,1
"Ja, warum eigentlich? Teilen Sie Ihre Beweggründe im Forum!",8
Frist bis 31,0
Weiterhin deutlich weniger Ankünfte,1
'Innenressort verweist bei Gegenrechnung für Spenden auf das Finanzministerium,1
"Der Flachbildfernseher auf Raten, ein Handy für die Verwandtschaft",3
Erste Episode erscheint in weniger als zwei Wochen,0
Auto stieß mit Kleinbus zusammen – Sieben Personen leicht verletzt,1
Pilot sah prügelnde Männer als Sicherheitsrisiko,1
"""Es braucht sich niemand um mich zu sorgen""",5
Neuer Player unterstützt zahlreiche Formate,0
Rund zwei Monate Pause für den LASK-Spieler wegen einer Schulterblessur,4
"Zwergspitz sollte mit Spedition geliefert werden, kam aber nie an",1
Die Kulturhauptstadt Breslau ist wesentlich vom hohen studentischen Anteil geprägt,5
